,Time [s], RESP, PLETH, V, AVR, II
10117,80.936,0.11437,0.40567,0.55098,0.5451,0.37451
10118,80.944,0.1085,0.40762,0.5745100000000001,0.53922,0.38039
10119,80.952,0.10362,0.41056000000000004,0.58039,0.5352899999999999,0.38039
10120,80.96,0.099707,0.41447,0.58431,0.52941,0.37451
10121,80.968,0.09579700000000001,0.42131,0.5451,0.5451,0.34902
10122,80.976,0.093842,0.43206000000000006,0.51569,0.55098,0.33529000000000003
10123,80.984,0.090909,0.44673,0.4902,0.5607800000000001,0.33529000000000003
10124,80.992,0.08993200000000001,0.46431999999999995,0.47451000000000004,0.5549,0.3451
10125,81.0,0.08895399999999999,0.48386999999999997,0.46078,0.5549,0.3549
10126,81.008,0.090909,0.50244,0.46471,0.5549,0.3549
10127,81.016,0.091887,0.5190600000000001,0.47451000000000004,0.5549,0.34902
10128,81.024,0.094819,0.53763,0.4902,0.5705899999999999,0.33529000000000003
10129,81.032,0.098729,0.55523,0.48039,0.5705899999999999,0.32941
10130,81.04,0.10362,0.56989,0.48431,0.5705899999999999,0.33529000000000003
10131,81.048,0.10753,0.58065,0.47451000000000004,0.5705899999999999,0.33529000000000003
10132,81.056,0.11339,0.58749,0.48039,0.56471,0.3451
10133,81.064,0.11925999999999999,0.5914,0.52941,0.5745100000000001,0.31961
10134,81.072,0.12708,0.59335,0.5902,0.58431,0.29412
10135,81.08,0.13392,0.59433,0.41568999999999995,0.26471,0.87059
10136,81.08800000000001,0.14272,0.59433,-0.15686,-0.24706,1.5039
10137,81.096,0.15152000000000002,0.59335,-0.5019600000000001,-0.39804,1.5039
10138,81.104,0.16030999999999998,0.59042,-0.20196,0.21373000000000003,1.1627
10139,81.112,0.16910999999999998,0.58749,0.27451,0.5745100000000001,0.42549
10140,81.12,0.17693,0.58358,0.42549,0.5902,0.3451
10141,81.128,0.18573,0.5786899999999999,0.44902,0.55098,0.36471
10142,81.13600000000001,0.19453,0.57185,0.47058999999999995,0.5549,0.34902
10143,81.14399999999999,0.2043,0.56207,0.49412,0.55098,0.3451
10144,81.152,0.21408000000000002,0.5503399999999999,0.5,0.56471,0.32941
10145,81.16,0.22385,0.53763,0.5098,0.5705899999999999,0.31961
10146,81.168,0.23363,0.52395,0.50588,0.5549,0.33529000000000003
10147,81.176,0.24438000000000001,0.5132,0.5,0.55098,0.3451
10148,81.184,0.25513,0.50538,0.48431,0.5451,0.3549
10149,81.192,0.26491,0.49853000000000003,0.4902,0.53922,0.35882
10150,81.2,0.27468000000000004,0.49168999999999996,0.49412,0.52941,0.38039
10151,81.208,0.28446,0.4868,0.50588,0.52941,0.38039
10152,81.21600000000001,0.29228000000000004,0.48289,0.49412,0.51569,0.39411999999999997
10153,81.22399999999999,0.30108,0.48094,0.4902,0.5098,0.4098
10154,81.232,0.31085,0.47996000000000005,0.48431,0.5,0.42549
10155,81.24,0.32063,0.47996000000000005,0.48431,0.4902,0.4451
10156,81.248,0.33138,0.47996000000000005,0.48431,0.47058999999999995,0.47451000000000004
10157,81.256,0.34213000000000005,0.47801000000000005,0.48039,0.44902,0.50588
10158,81.264,0.35191,0.47507,0.47058999999999995,0.42941,0.5352899999999999
10159,81.27199999999999,0.36168,0.47116,0.46471,0.40392,0.58039
10160,81.28,0.37146,0.46725,0.4549,0.37059000000000003,0.62941
10161,81.288,0.38123,0.46138999999999997,0.44902,0.33921999999999997,0.6862699999999999
10162,81.296,0.39198,0.4565,0.44902,0.3098,0.73137
10163,81.304,0.40176,0.45064,0.4451,0.2902,0.7549
10164,81.312,0.41348999999999997,0.44575,0.44902,0.26863000000000004,0.7803899999999999
10165,81.32,0.42522,0.44183999999999996,0.4451,0.26471,0.7902
10166,81.328,0.43695,0.43793000000000004,0.44902,0.27451,0.77647
10167,81.336,0.44868,0.43401999999999996,0.4451,0.29412,0.7451
10168,81.344,0.46138999999999997,0.43011000000000005,0.44902,0.32353000000000004,0.7058800000000001
10169,81.352,0.4741,0.42717,0.4549,0.37059000000000003,0.64118
10170,81.36,0.48485,0.42326,0.46471,0.4098,0.56471
10171,81.368,0.49658,0.41838000000000003,0.47058999999999995,0.44902,0.49412
10172,81.376,0.50635,0.41544,0.48039,0.49412,0.43922
10173,81.384,0.5171100000000001,0.41251000000000004,0.4902,0.52941,0.38431
10174,81.392,0.52786,0.41056000000000004,0.50588,0.55098,0.3549
10175,81.4,0.53959,0.41056000000000004,0.50588,0.56471,0.32941
10176,81.408,0.55132,0.41056000000000004,0.51569,0.58431,0.3098
10177,81.416,0.56305,0.41056000000000004,0.51569,0.58431,0.30391999999999997
10178,81.42399999999999,0.5728300000000001,0.41056000000000004,0.5098,0.58039,0.3098
10179,81.432,0.58358,0.40958,0.5,0.58431,0.30391999999999997
10180,81.44,0.59335,0.4086,0.5,0.5745100000000001,0.3098
10181,81.44800000000001,0.60313,0.4086,0.5,0.5745100000000001,0.3098
10182,81.456,0.6129,0.40762,0.50588,0.5745100000000001,0.32353000000000004
10183,81.464,0.62268,0.40665,0.5,0.5549,0.3451
10184,81.472,0.63148,0.40469,0.5,0.5607800000000001,0.3451
10185,81.48,0.64125,0.40371,0.5,0.5549,0.3451
10186,81.488,0.64907,0.40176,0.5,0.5549,0.3549
10187,81.49600000000001,0.65689,0.40078,0.5,0.5607800000000001,0.3451
10188,81.50399999999999,0.66373,0.40274,0.5,0.56471,0.34902
10189,81.512,0.67155,0.40469,0.5,0.5607800000000001,0.34902
10190,81.52,0.6764399999999999,0.40567,0.49412,0.56471,0.33921999999999997
10191,81.528,0.68133,0.40665,0.5,0.5607800000000001,0.3451
10192,81.536,0.68524,0.40762,0.49412,0.5705899999999999,0.33529000000000003
10193,81.544,0.68915,0.40665,0.5,0.5705899999999999,0.32941
10194,81.55199999999999,0.69208,0.40567,0.49412,0.5705899999999999,0.32941
10195,81.56,0.69501,0.40274,0.5,0.5745100000000001,0.31961
10196,81.568,0.69599,0.3998,0.5,0.58039,0.31373
10197,81.57600000000001,0.69795,0.39785,0.50588,0.5745100000000001,0.31961
10198,81.584,0.6999,0.39492,0.51569,0.5607800000000001,0.33921999999999997
10199,81.592,0.7008800000000001,0.39296,0.53922,0.5607800000000001,0.34902
10200,81.6,0.70186,0.39198,0.5549,0.5549,0.3549
10201,81.608,0.7028300000000001,0.39394,0.5705899999999999,0.5549,0.3451
10202,81.616,0.7047899999999999,0.39589,0.5549,0.5451,0.34902
10203,81.624,0.7067399999999999,0.39883,0.52941,0.5607800000000001,0.32353000000000004
10204,81.632,0.70968,0.40274,0.49412,0.5705899999999999,0.3098
10205,81.64,0.71359,0.40958,0.48431,0.5705899999999999,0.31961
10206,81.648,0.7175,0.42033000000000004,0.46471,0.5705899999999999,0.32353000000000004
10207,81.656,0.72239,0.435,0.4549,0.5549,0.33921999999999997
10208,81.664,0.72727,0.45258999999999994,0.44902,0.5607800000000001,0.33529000000000003
10209,81.672,0.73314,0.47213999999999995,0.46078,0.56471,0.32941
10210,81.68,0.73803,0.49267,0.46471,0.58039,0.31373
10211,81.688,0.7429100000000001,0.51222,0.44902,0.5705899999999999,0.32353000000000004
10212,81.696,0.7478,0.52981,0.47058999999999995,0.56471,0.32941
10213,81.704,0.75269,0.5435,0.48039,0.5607800000000001,0.33529000000000003
10214,81.712,0.75855,0.55425,0.48431,0.55098,0.3451
10215,81.72,0.76442,0.56305,0.5549,0.5745100000000001,0.3
10216,81.72800000000001,0.7712600000000001,0.57087,0.6,0.52941,0.2902
10217,81.736,0.77713,0.5767399999999999,0.38431,0.21373000000000003,0.93725
10218,81.744,0.78299,0.58065,-0.22157,-0.33725,1.5039
10219,81.752,0.78886,0.58358,-0.5019600000000001,-0.45686000000000004,1.5039
10220,81.76,0.79374,0.5845600000000001,-0.18235,0.20392000000000002,1.1569
10221,81.768,0.79961,0.5826,0.29412,0.5549,0.42941
10222,81.77600000000001,0.80645,0.58065,0.43528999999999995,0.58039,0.34902
10223,81.78399999999999,0.81329,0.5777100000000001,0.4549,0.52941,0.38039
10224,81.792,0.82111,0.5728300000000001,0.48431,0.52549,0.3549
10225,81.8,0.82893,0.56598,0.49412,0.53922,0.3451
10226,81.808,0.83773,0.55816,0.50588,0.5451,0.33921999999999997
10227,81.816,0.84751,0.5483899999999999,0.5098,0.5451,0.33529000000000003
10228,81.824,0.8572799999999999,0.53666,0.5098,0.53922,0.33921999999999997
10229,81.832,0.86706,0.5229699999999999,0.5,0.5352899999999999,0.34902
10230,81.84,0.8758600000000001,0.51026,0.5,0.53922,0.3549
10231,81.848,0.8856299999999999,0.50049,0.5,0.52941,0.36471
10232,81.85600000000001,0.89443,0.49267,0.50588,0.51961,0.38039
10233,81.86399999999999,0.90323,0.48583000000000004,0.5,0.51961,0.38431
10234,81.872,0.9129999999999999,0.48094,0.5,0.50588,0.4
10235,81.88,0.92375,0.47605,0.4902,0.5,0.40392
10236,81.888,0.9345100000000001,0.47213999999999995,0.49412,0.49412,0.42549
10237,81.896,0.94624,0.47018999999999994,0.50588,0.48039,0.44902
10238,81.904,0.95601,0.46921,0.5098,0.4549,0.48431
10239,81.91199999999999,0.9667600000000001,0.46725,0.51569,0.43528999999999995,0.51961
10240,81.92,0.97556,0.46431999999999995,0.4902,0.40392,0.5705899999999999
10241,81.928,0.98534,0.46237,0.47451000000000004,0.38039,0.61569
10242,81.936,0.99218,0.45846000000000003,0.47451000000000004,0.3451,0.66471
10243,81.944,1.0,0.45552,0.46471,0.3098,0.72549
10244,81.95200000000001,1.0,0.45161,0.46078,0.27843,0.77647
10245,81.96,1.0,0.4477,0.47058999999999995,0.25882,0.8
10246,81.96799999999999,1.0,0.44378999999999996,0.47451000000000004,0.2549,0.82157
10247,81.976,1.0,0.44183999999999996,0.4902,0.2549,0.80588
10248,81.984,1.0,0.43988,0.5,0.26471,0.7902
10249,81.992,1.0,0.43695,0.51961,0.29412,0.7451
10250,82.0,1.0,0.435,0.51961,0.33921999999999997,0.6862699999999999
10251,82.008,1.0,0.43401999999999996,0.53922,0.38431,0.60588
10252,82.016,1.0,0.43109,0.5451,0.43528999999999995,0.52941
10253,82.024,1.0,0.42815,0.56471,0.48039,0.46471
10254,82.03200000000001,1.0,0.42326,0.5705899999999999,0.51569,0.39411999999999997
10255,82.04,1.0,0.41838000000000003,0.5902,0.5451,0.3549
10256,82.04799999999999,1.0,0.41447,0.59608,0.5705899999999999,0.32941
10257,82.056,1.0,0.41251000000000004,0.6098,0.5705899999999999,0.3098
10258,82.064,1.0,0.41153,0.6098,0.5745100000000001,0.3098
10259,82.072,1.0,0.41153,0.61569,0.58039,0.3
10260,82.08,1.0,0.41056000000000004,0.60588,0.58431,0.3
10261,82.088,1.0,0.41056000000000004,0.60588,0.5745100000000001,0.3098
10262,82.096,1.0,0.41056000000000004,0.5902,0.5705899999999999,0.32353000000000004
10263,82.104,1.0,0.41056000000000004,0.5902,0.5607800000000001,0.33529000000000003
10264,82.11200000000001,1.0,0.41056000000000004,0.5902,0.5549,0.33921999999999997
10265,82.12,1.0,0.41056000000000004,0.5902,0.5549,0.3451
10266,82.12799999999999,1.0,0.41056000000000004,0.5902,0.5549,0.3451
10267,82.13600000000001,1.0,0.41056000000000004,0.5902,0.5549,0.3549
10268,82.14399999999999,1.0,0.40958,0.5902,0.5451,0.3549
10269,82.152,1.0,0.4086,0.58431,0.5451,0.35882
10270,82.16,1.0,0.40567,0.5902,0.5352899999999999,0.37451
10271,82.16799999999999,1.0,0.40371,0.58039,0.5352899999999999,0.37451
10272,82.176,1.0,0.40371,0.58431,0.5352899999999999,0.37451
10273,82.184,1.0,0.40371,0.5705899999999999,0.53922,0.37059000000000003
10274,82.19200000000001,1.0,0.40371,0.5745100000000001,0.5451,0.36471
10275,82.2,1.0,0.40469,0.56471,0.5451,0.36471
10276,82.208,0.99218,0.40469,0.5705899999999999,0.5451,0.3549
10277,82.21600000000001,0.98436,0.40371,0.56471,0.55098,0.34902
10278,82.22399999999999,0.9726299999999999,0.40274,0.5705899999999999,0.5549,0.3549
10279,82.23200000000001,0.9609,0.3998,0.56471,0.55098,0.34902
10280,82.24,0.9491700000000001,0.39785,0.5705899999999999,0.5549,0.3549
10281,82.24799999999999,0.9374399999999999,0.39589,0.58039,0.5352899999999999,0.37451
10282,82.256,0.9227799999999999,0.39589,0.6,0.52549,0.38431
10283,82.264,0.90909,0.39492,0.6098,0.52549,0.3902
10284,82.272,0.8924700000000001,0.39687,0.6098,0.51961,0.38431
10285,82.28,0.8758600000000001,0.3998,0.58431,0.52549,0.37451
10286,82.288,0.85924,0.40567,0.5607800000000001,0.5451,0.3451
10287,82.296,0.84262,0.41348999999999997,0.52941,0.55098,0.33529000000000003
10288,82.304,0.8250200000000001,0.42326,0.5098,0.5549,0.33921999999999997
10289,82.31200000000001,0.8084100000000001,0.43401999999999996,0.4902,0.55098,0.3549
10290,82.32,0.79179,0.44966000000000006,0.48431,0.5451,0.3549
10291,82.32799999999999,0.77517,0.46921,0.4902,0.55098,0.3549
10292,82.336,0.75953,0.48973999999999995,0.5,0.55098,0.3549
10293,82.344,0.7438899999999999,0.50831,0.51569,0.56471,0.33529000000000003
10294,82.352,0.7263,0.52493,0.51569,0.5607800000000001,0.33921999999999997
10295,82.36,0.70968,0.54057,0.50588,0.56471,0.3451
10296,82.368,0.69208,0.55425,0.49412,0.5549,0.34902
10297,82.376,0.6754600000000001,0.56696,0.5098,0.5549,0.3549
10298,82.384,0.65885,0.57576,0.60588,0.58039,0.28431
10299,82.39200000000001,0.64223,0.58162,0.5451,0.44902,0.51961
10300,82.4,0.62561,0.58553,0.10392,-0.0019608,1.3784
10301,82.40799999999999,0.60997,0.5865100000000001,-0.5019600000000001,-0.42353,1.5039
10302,82.416,0.59335,0.58553,-0.5019600000000001,-0.12745,1.5039
10303,82.42399999999999,0.5777100000000001,0.58358,0.033333,0.41568999999999995,0.72549
10304,82.432,0.56109,0.58065,0.3451,0.5451,0.41961000000000004
10305,82.44,0.54448,0.57576,0.42941,0.51961,0.4098
10306,82.448,0.52884,0.56891,0.46471,0.52549,0.3902
10307,82.456,0.5132,0.56109,0.4902,0.53922,0.36471
10308,82.464,0.49853000000000003,0.55132,0.50588,0.53922,0.3549
10309,82.47200000000001,0.48386999999999997,0.54057,0.51961,0.5451,0.34902
10310,82.48,0.47116,0.52688,0.51961,0.53922,0.3549
10311,82.488,0.45943,0.51613,0.5098,0.52941,0.36471
10312,82.49600000000001,0.44868,0.50635,0.5,0.52549,0.37451
10313,82.50399999999999,0.43891,0.49853000000000003,0.5,0.51961,0.37451
10314,82.512,0.43011000000000005,0.49267,0.5,0.51961,0.3902
10315,82.52,0.42131,0.4868,0.51569,0.5098,0.4
10316,82.52799999999999,0.41348999999999997,0.48094,0.51961,0.5,0.4098
10317,82.536,0.40567,0.47605,0.50588,0.4902,0.42549
10318,82.544,0.39883,0.47116,0.5,0.48039,0.4451
10319,82.552,0.39296,0.46823000000000004,0.49412,0.47058999999999995,0.46471
10320,82.56,0.38806999999999997,0.46431999999999995,0.5,0.44902,0.4902
10321,82.568,0.38319000000000003,0.46041000000000004,0.5,0.43528999999999995,0.51961
10322,82.57600000000001,0.37928,0.45552,0.49412,0.41961000000000004,0.55098
10323,82.584,0.37439,0.45064,0.48039,0.39411999999999997,0.58431
10324,82.59200000000001,0.37048000000000003,0.44575,0.48431,0.36471,0.62549
10325,82.6,0.36755,0.44086000000000003,0.47451000000000004,0.32941,0.6803899999999999
10326,82.60799999999999,0.36364,0.43695,0.48039,0.3098,0.72549
10327,82.616,0.3607,0.43304,0.47451000000000004,0.28431,0.76078
10328,82.624,0.35875,0.43011000000000005,0.47451000000000004,0.26863000000000004,0.7803899999999999
10329,82.632,0.35679,0.4262,0.47451000000000004,0.26471,0.79608
10330,82.64,0.35484,0.42228999999999994,0.48039,0.26471,0.78627
10331,82.648,0.35288,0.41838000000000003,0.48431,0.28431,0.76667
10332,82.656,0.35093,0.41641999999999996,0.49412,0.3098,0.72549
10333,82.664,0.34995,0.41447,0.48431,0.3451,0.67647
10334,82.67200000000001,0.34897,0.41348999999999997,0.48431,0.3902,0.6098
10335,82.68,0.34897,0.41251000000000004,0.48039,0.42549,0.55098
10336,82.68799999999999,0.34897,0.41153,0.48431,0.46078,0.5
10337,82.696,0.34897,0.41153,0.4902,0.49412,0.44902
10338,82.704,0.34897,0.41056000000000004,0.5,0.51569,0.4098
10339,82.712,0.34897,0.41056000000000004,0.50588,0.5352899999999999,0.37451
10340,82.72,0.34897,0.41056000000000004,0.5098,0.5451,0.3549
10341,82.728,0.34897,0.41056000000000004,0.51961,0.55098,0.34902
10342,82.736,0.348,0.41056000000000004,0.51961,0.5607800000000001,0.3451
10343,82.744,0.34702,0.41056000000000004,0.51961,0.5549,0.33921999999999997
10344,82.75200000000001,0.34604,0.41056000000000004,0.51961,0.5549,0.3451
10345,82.76,0.34506,0.41056000000000004,0.51961,0.5549,0.33921999999999997
10346,82.76799999999999,0.34310999999999997,0.41056000000000004,0.51961,0.55098,0.34902
10347,82.77600000000001,0.34115,0.40958,0.52549,0.55098,0.3549
10348,82.78399999999999,0.33821999999999997,0.40762,0.51961,0.5451,0.3549
10349,82.792,0.33529000000000003,0.40567,0.51961,0.53922,0.36471
10350,82.8,0.33236,0.40371,0.51961,0.5451,0.37059000000000003
10351,82.80799999999999,0.3304,0.40274,0.51961,0.53922,0.38039
10352,82.816,0.32649,0.40371,0.51569,0.5352899999999999,0.38039
10353,82.824,0.32356,0.40469,0.51569,0.53922,0.37451
10354,82.83200000000001,0.31867,0.40469,0.51569,0.53922,0.37059000000000003
10355,82.84,0.31378,0.40567,0.51961,0.5451,0.36471
10356,82.848,0.30791999999999997,0.40762,0.51569,0.5451,0.35882
10357,82.85600000000001,0.30108,0.40958,0.51961,0.55098,0.35882
10358,82.86399999999999,0.29423,0.40958,0.51569,0.5549,0.3549
10359,82.87200000000001,0.28739000000000003,0.40958,0.51961,0.5451,0.3549
10360,82.88,0.27957,0.4086,0.5098,0.55098,0.34902
10361,82.88799999999999,0.27273000000000003,0.40762,0.51569,0.5607800000000001,0.33921999999999997
10362,82.896,0.26491,0.40665,0.51569,0.5549,0.34902
10363,82.904,0.25806,0.40567,0.53922,0.5451,0.35882
10364,82.912,0.25024,0.40567,0.5607800000000001,0.52941,0.38039
10365,82.92,0.24241999999999997,0.40567,0.58039,0.52549,0.38431
10366,82.928,0.23558,0.4086,0.5902,0.52549,0.38039
10367,82.936,0.22874,0.41348999999999997,0.5745100000000001,0.52941,0.37451
10368,82.944,0.22286999999999998,0.42131,0.5549,0.53922,0.34902
10369,82.95200000000001,0.21700999999999998,0.43401999999999996,0.52549,0.55098,0.33529000000000003
10370,82.96,0.21211999999999998,0.45161,0.5,0.55098,0.33921999999999997
10371,82.96799999999999,0.20820999999999998,0.47312,0.47451000000000004,0.55098,0.34902
10372,82.976,0.2043,0.49658,0.47058999999999995,0.5352899999999999,0.37059000000000003
10373,82.984,0.20137,0.52004,0.47451000000000004,0.5451,0.36471
10374,82.992,0.20039,0.5415399999999999,0.48431,0.5451,0.35882
10375,83.0,0.19844,0.56207,0.49412,0.5549,0.3451
10376,83.008,0.19844,0.57576,0.5,0.5705899999999999,0.33529000000000003
10377,83.016,0.19746,0.5865100000000001,0.5,0.5705899999999999,0.33529000000000003
10378,83.024,0.19746,0.59629,0.5,0.5607800000000001,0.3451
10379,83.03200000000001,0.19844,0.60411,0.5,0.5607800000000001,0.3549
10380,83.04,0.19941,0.61095,0.58431,0.58039,0.29412
10381,83.04799999999999,0.20039,0.6158399999999999,0.61961,0.51961,0.2902
10382,83.056,0.20137,0.6187699999999999,0.37059000000000003,0.21373000000000003,0.96078
10383,83.064,0.20235,0.61975,-0.29216,-0.30784,1.5039
10384,83.072,0.20332,0.61975,-0.5019600000000001,-0.41176,1.5039
10385,83.08,0.20332,0.61779,-0.18235,0.27843,1.0118
10386,83.088,0.20332,0.6129,0.27451,0.5451,0.44902
10387,83.096,0.20332,0.60802,0.42549,0.55098,0.40392
10388,83.104,0.20235,0.60117,0.48039,0.5352899999999999,0.39411999999999997
10389,83.11200000000001,0.20137,0.59433,0.5098,0.5352899999999999,0.37451
10390,83.12,0.19941,0.58553,0.52941,0.53922,0.3549
10391,83.12799999999999,0.19844,0.5747800000000001,0.5451,0.55098,0.33921999999999997
10392,83.13600000000001,0.19746,0.56207,0.5451,0.55098,0.33921999999999997
10393,83.14399999999999,0.1955,0.5483899999999999,0.53922,0.53922,0.3549
10394,83.152,0.19355,0.53568,0.52941,0.53922,0.3549
10395,83.16,0.19257,0.52493,0.5352899999999999,0.52549,0.37451
10396,83.16799999999999,0.18964,0.51515,0.51961,0.51569,0.39411999999999997
10397,83.176,0.18767999999999999,0.50831,0.52941,0.5098,0.40392
10398,83.184,0.18573,0.5044,0.5352899999999999,0.5098,0.4098
10399,83.19200000000001,0.18377000000000002,0.50244,0.53922,0.5,0.42549
10400,83.2,0.18182,0.49951,0.51961,0.4902,0.43922
10401,83.208,0.18084,0.49756000000000006,0.51961,0.48039,0.44902
10402,83.21600000000001,0.17889000000000002,0.4956,0.51961,0.47451000000000004,0.47058999999999995
10403,83.22399999999999,0.17693,0.49365,0.52549,0.4549,0.49412
10404,83.23200000000001,0.17595,0.49168999999999996,0.51961,0.43922,0.51961
10405,83.24,0.17498,0.49071000000000004,0.5098,0.41568999999999995,0.55098
10406,83.24799999999999,0.174,0.48876000000000003,0.50588,0.3902,0.5902
10407,83.256,0.174,0.4868,0.50588,0.3549,0.6451
10408,83.264,0.17498,0.48583000000000004,0.50588,0.32941,0.6902
10409,83.272,0.17498,0.48386999999999997,0.5098,0.3,0.73137
10410,83.28,0.17595,0.48094,0.5098,0.28431,0.76667
10411,83.288,0.17693,0.47605,0.5098,0.26471,0.7803899999999999
10412,83.296,0.17790999999999998,0.47213999999999995,0.5098,0.26471,0.78627
10413,83.304,0.17790999999999998,0.46823000000000004,0.5098,0.26863000000000004,0.77059
10414,83.31200000000001,0.17889000000000002,0.46431999999999995,0.5,0.27843,0.75098
10415,83.32,0.17986,0.46041000000000004,0.5,0.3098,0.7058800000000001
10416,83.32799999999999,0.18084,0.4565,0.4902,0.34902,0.65098
10417,83.336,0.18182,0.45357,0.48431,0.38431,0.59608
10418,83.344,0.1828,0.44966000000000006,0.48039,0.42941,0.53922
10419,83.352,0.18377000000000002,0.44575,0.48039,0.46078,0.49412
10420,83.36,0.18475,0.44086000000000003,0.49412,0.4902,0.4549
10421,83.368,0.18573,0.43596999999999997,0.49412,0.5098,0.42549
10422,83.376,0.18671,0.43109,0.50588,0.51961,0.40392
10423,83.384,0.18767999999999999,0.42717,0.5,0.52549,0.39411999999999997
10424,83.39200000000001,0.18866,0.42228999999999994,0.5098,0.52941,0.38039
10425,83.4,0.18964,0.41838000000000003,0.50588,0.53922,0.38039
10426,83.40799999999999,0.18866,0.41641999999999996,0.5098,0.52941,0.3902
10427,83.416,0.18866,0.41447,0.5,0.52549,0.4
10428,83.42399999999999,0.18767999999999999,0.41447,0.5098,0.51961,0.4
10429,83.432,0.18671,0.41348999999999997,0.5098,0.52549,0.4
10430,83.44,0.18475,0.41348999999999997,0.51961,0.51961,0.40392
10431,83.448,0.18377000000000002,0.41348999999999997,0.51569,0.51569,0.4
10432,83.456,0.18084,0.41348999999999997,0.51961,0.51961,0.40392
10433,83.464,0.17889000000000002,0.41251000000000004,0.51961,0.51569,0.4098
10434,83.47200000000001,0.17498,0.41153,0.51961,0.51961,0.40392
10435,83.48,0.17107,0.40958,0.52549,0.51961,0.40392
10436,83.488,0.16618,0.4086,0.52549,0.51961,0.40392
10437,83.49600000000001,0.16030999999999998,0.40665,0.52549,0.51961,0.4
10438,83.50399999999999,0.15542999999999998,0.40665,0.51961,0.51961,0.40392
10439,83.512,0.14956,0.40665,0.51961,0.52549,0.4
10440,83.52,0.14467,0.40665,0.51961,0.52941,0.38431
10441,83.52799999999999,0.13881,0.40762,0.52549,0.5352899999999999,0.38039
10442,83.536,0.13196,0.40762,0.51961,0.5352899999999999,0.38039
10443,83.544,0.12512,0.40762,0.52549,0.53922,0.37451
10444,83.552,0.1173,0.40567,0.52941,0.5451,0.37059000000000003
10445,83.56,0.10948,0.40469,0.5451,0.5352899999999999,0.38039
10446,83.568,0.10264000000000001,0.40567,0.5607800000000001,0.52941,0.39411999999999997
10447,83.57600000000001,0.09579700000000001,0.40762,0.58039,0.51961,0.40392
10448,83.584,0.08895399999999999,0.40958,0.58431,0.51569,0.4098
10449,83.59200000000001,0.083089,0.41153,0.5902,0.51569,0.4
10450,83.6,0.079179,0.41544,0.5549,0.52549,0.37451
10451,83.60799999999999,0.075269,0.42228999999999994,0.5352899999999999,0.53922,0.3549
10452,83.616,0.073314,0.43401999999999996,0.50588,0.5451,0.3549
10453,83.624,0.070381,0.44966000000000006,0.4902,0.5451,0.36471
10454,83.632,0.070381,0.46823000000000004,0.47451000000000004,0.5352899999999999,0.38039
10455,83.64,0.070381,0.48778,0.48039,0.52941,0.37451
10456,83.648,0.072336,0.50831,0.48039,0.5451,0.36471
10457,83.656,0.074291,0.52786,0.49412,0.5451,0.3549
10458,83.664,0.077224,0.54643,0.49412,0.5607800000000001,0.34902
10459,83.67200000000001,0.08015599999999999,0.56207,0.49412,0.5549,0.34902
10460,83.68,0.084066,0.57576,0.5,0.5607800000000001,0.3549
10461,83.68799999999999,0.08895399999999999,0.5845600000000001,0.49412,0.5607800000000001,0.34902
10462,83.696,0.093842,0.59238,0.5352899999999999,0.56471,0.32353000000000004
10463,83.704,0.099707,0.59726,0.61569,0.5745100000000001,0.3
10464,83.712,0.10753,0.59922,0.47451000000000004,0.31373,0.76667
10465,83.72,0.11437,0.59922,-0.041176,-0.18627,1.5039
10466,83.728,0.12219000000000001,0.59629,-0.5019600000000001,-0.39216,1.5039
10467,83.736,0.13001,0.59335,-0.28235,0.11373,1.3471
10468,83.744,0.13881,0.59042,0.23922,0.53922,0.4902
10469,83.75200000000001,0.14662999999999998,0.5865100000000001,0.42549,0.58039,0.3549
10470,83.76,0.15445,0.58065,0.4549,0.5451,0.37451
10471,83.76799999999999,0.16325,0.5738,0.48039,0.5451,0.3549
10472,83.77600000000001,0.17009000000000002,0.56598,0.5,0.55098,0.33921999999999997
10473,83.78399999999999,0.17790999999999998,0.55621,0.51569,0.5607800000000001,0.32353000000000004
10474,83.792,0.18573,0.54448,0.51961,0.5549,0.32941
10475,83.8,0.19355,0.53177,0.51961,0.55098,0.33529000000000003
10476,83.80799999999999,0.20137,0.52004,0.51569,0.5451,0.34902
10477,83.816,0.20919000000000001,0.5092899999999999,0.5,0.53922,0.3549
10478,83.824,0.21799000000000002,0.50049,0.5,0.53922,0.35882
10479,83.83200000000001,0.22580999999999998,0.49365,0.5,0.52941,0.38039
10480,83.84,0.23363,0.4868,0.5,0.52549,0.38039
10481,83.848,0.24145,0.48289,0.49412,0.51569,0.39411999999999997
10482,83.85600000000001,0.25024,0.47996000000000005,0.49412,0.5098,0.4098
10483,83.86399999999999,0.25904,0.47898,0.48039,0.5,0.42549
10484,83.87200000000001,0.26882,0.47801000000000005,0.48039,0.48039,0.44902
10485,83.88,0.27957,0.47801000000000005,0.48039,0.47058999999999995,0.47058999999999995
10486,83.88799999999999,0.29031999999999997,0.47801000000000005,0.4902,0.44902,0.49412
10487,83.896,0.30205,0.47801000000000005,0.48039,0.42549,0.5352899999999999
10488,83.904,0.31476,0.47703,0.47451000000000004,0.4,0.58431
10489,83.912,0.32649,0.47507,0.46078,0.36471,0.6352899999999999
10490,83.92,0.33821999999999997,0.47312,0.4549,0.32941,0.6902
10491,83.928,0.34995,0.46921,0.44902,0.30391999999999997,0.73529
10492,83.936,0.3607,0.4653,0.44902,0.28431,0.77059
