,Time [s], I, RESP, II, V, PLETH
5282,42.256,0.8300799999999999,1.0,0.15882000000000002,0.73137,0.29912
5283,42.263999999999996,0.8339799999999999,1.0,0.16863,0.73137,0.29325999999999997
5284,42.272,0.84375,1.0,0.17451,0.73529,0.28739000000000003
5285,42.28,0.8496100000000001,1.0,0.17451,0.73137,0.2825
5286,42.288000000000004,0.8398399999999999,1.0,0.16863,0.73529,0.27664
5287,42.29600000000001,0.8339799999999999,1.0,0.16471,0.73137,0.27273000000000003
5288,42.303999999999995,0.8339799999999999,1.0,0.15882000000000002,0.73137,0.26882
5289,42.312,0.8300799999999999,1.0,0.1549,0.72549,0.26588
5290,42.32,0.8242200000000001,1.0,0.14314000000000002,0.72549,0.26393
5291,42.328,0.81445,1.0,0.13922,0.7215699999999999,0.261
5292,42.336000000000006,0.81055,1.0,0.12941,0.7215699999999999,0.25904
5293,42.343999999999994,0.79883,1.0,0.12941,0.7156899999999999,0.25611
5294,42.352,0.79492,1.0,0.12941,0.7156899999999999,0.25318
5295,42.36,0.78906,1.0,0.12353,0.7156899999999999,0.25024
5296,42.368,0.7851600000000001,1.0,0.11373,0.7156899999999999,0.24633000000000002
5297,42.376000000000005,0.7753899999999999,1.0,0.1098,0.7098,0.24145
5298,42.38399999999999,0.76562,1.0,0.10392,0.7058800000000001,0.23558
5299,42.391999999999996,0.76562,1.0,0.10392,0.7058800000000001,0.23069
5300,42.4,0.76562,1.0,0.1098,0.7058800000000001,0.22678
5301,42.408,0.76562,1.0,0.10392,0.69608,0.22483000000000003
5302,42.416000000000004,0.76562,1.0,0.10392,0.69608,0.22483000000000003
5303,42.424,0.75977,0.99413,0.10392,0.7,0.22385
5304,42.431999999999995,0.75977,0.9882700000000001,0.10392,0.7,0.22286999999999998
5305,42.44,0.75977,0.97654,0.10392,0.7,0.2219
5306,42.448,0.75977,0.9657899999999999,0.10392,0.7,0.21994
5307,42.456,0.7539100000000001,0.95601,0.10392,0.7058800000000001,0.21896
5308,42.464,0.75977,0.94624,0.10392,0.7058800000000001,0.21700999999999998
5309,42.472,0.75977,0.93842,0.1098,0.7,0.21603000000000003
5310,42.48,0.75977,0.9306,0.11373,0.7058800000000001,0.21408000000000002
5311,42.488,0.75977,0.92375,0.11373,0.7,0.21211999999999998
5312,42.496,0.75977,0.91691,0.11373,0.7058800000000001,0.21211999999999998
5313,42.504,0.76562,0.91007,0.11373,0.7098,0.21211999999999998
5314,42.512,0.76953,0.90323,0.11961,0.7098,0.21505
5315,42.52,0.76953,0.89638,0.11373,0.7156899999999999,0.2219
5316,42.528,0.7753899999999999,0.88856,0.11961,0.7098,0.23069
5317,42.536,0.7753899999999999,0.8817200000000001,0.11961,0.7098,0.2434
5318,42.544,0.7793,0.8748799999999999,0.12353,0.7098,0.261
5319,42.552,0.7793,0.8680399999999999,0.11961,0.7098,0.2825
5320,42.56,0.7793,0.86119,0.11961,0.7098,0.30694
5321,42.568000000000005,0.7793,0.85435,0.11373,0.7098,0.33333
5322,42.576,0.7793,0.8484799999999999,0.11961,0.7098,0.36168
5323,42.583999999999996,0.7753899999999999,0.8416399999999999,0.11373,0.7058800000000001,0.38905
5324,42.592,0.76953,0.8348,0.11373,0.7098,0.4174
5325,42.6,0.76953,0.82796,0.1098,0.7098,0.44673
5326,42.608000000000004,0.76953,0.82111,0.10392,0.7098,0.47116
5327,42.61600000000001,0.76562,0.81329,0.10392,0.7098,0.49462
5328,42.623999999999995,0.76953,0.80645,0.11961,0.7058800000000001,0.52004
5329,42.632,0.7793,0.79961,0.13333,0.7,0.54545
5330,42.64,0.7793,0.79277,0.13922,0.7,0.56989
5331,42.648,0.7793,0.78592,0.13333,0.69608,0.59335
5332,42.656000000000006,0.7793,0.77908,0.13333,0.69608,0.6148600000000001
5333,42.663999999999994,0.78906,0.7712600000000001,0.13333,0.7098,0.63539
5334,42.672,0.78906,0.76344,0.11961,0.7156899999999999,0.65298
5335,42.68,0.78906,0.75562,0.11961,0.7098,0.6705800000000001
5336,42.688,0.79883,0.7468199999999999,0.10392,0.7156899999999999,0.68719
5337,42.696000000000005,0.79883,0.7390000000000001,0.098039,0.7156899999999999,0.7008800000000001
5338,42.70399999999999,0.81055,0.73118,0.10392,0.72549,0.71359
5339,42.711999999999996,0.81055,0.72336,0.1098,0.73137,0.72141
5340,42.72,0.79883,0.71554,0.11961,0.7215699999999999,0.72727
5341,42.728,0.7753899999999999,0.7067399999999999,0.098039,0.7156899999999999,0.73216
5342,42.736000000000004,0.7753899999999999,0.69892,0.08823500000000001,0.7215699999999999,0.7350899999999999
5343,42.744,0.7753899999999999,0.68915,0.084314,0.7215699999999999,0.73607
5344,42.751999999999995,0.76953,0.67937,0.078431,0.7215699999999999,0.73412
5345,42.76,0.76562,0.67155,0.078431,0.7215699999999999,0.73021
5346,42.768,0.76562,0.66373,0.078431,0.7215699999999999,0.72532
5347,42.776,0.76562,0.65591,0.078431,0.7215699999999999,0.7175
5348,42.784,0.76562,0.64907,0.078431,0.7215699999999999,0.70968
5349,42.792,0.75977,0.64125,0.078431,0.7215699999999999,0.7008800000000001
5350,42.8,0.76562,0.63441,0.078431,0.7215699999999999,0.6911
5351,42.808,0.75977,0.62659,0.084314,0.7215699999999999,0.68035
5352,42.816,0.7148399999999999,0.61975,0.08823500000000001,0.7156899999999999,0.6696
5353,42.824,0.70508,0.6129,0.11373,0.73137,0.65689
5354,42.832,1.0352,0.6070399999999999,0.31961,0.79608,0.6461399999999999
5355,42.84,1.375,0.60117,0.5352899999999999,0.81176,0.63441
5356,42.848,1.4492,0.59531,0.26863000000000004,0.83137,0.62366
5357,42.856,0.73047,0.58944,-0.10196000000000001,0.56471,0.61193
5358,42.864,0.625,0.58358,-0.13725,0.5549,0.6002
5359,42.872,0.70898,0.5786899999999999,-0.0058823,0.6862699999999999,0.58944
5360,42.88,0.74023,0.5728300000000001,0.04902,0.7215699999999999,0.5786899999999999
5361,42.888000000000005,0.73438,0.56696,0.06274500000000001,0.7215699999999999,0.56794
5362,42.896,0.74023,0.56109,0.07451,0.7215699999999999,0.55816
5363,42.903999999999996,0.74023,0.55621,0.078431,0.7215699999999999,0.5493600000000001
5364,42.912,0.7441399999999999,0.5503399999999999,0.078431,0.72549,0.54057
5365,42.92,0.74023,0.54545,0.078431,0.72549,0.53177
5366,42.928000000000004,0.7441399999999999,0.54057,0.084314,0.72549,0.5229699999999999
5367,42.93600000000001,0.7441399999999999,0.53568,0.078431,0.73137,0.51417
5368,42.943999999999996,0.7539100000000001,0.53177,0.078431,0.73137,0.50635
5369,42.952,0.7539100000000001,0.52688,0.08823500000000001,0.73137,0.49853000000000003
5370,42.96,0.7539100000000001,0.5229699999999999,0.08823500000000001,0.72549,0.48973999999999995
5371,42.968,0.7539100000000001,0.5190600000000001,0.084314,0.72549,0.48094
5372,42.976000000000006,0.75977,0.51515,0.084314,0.73137,0.47213999999999995
5373,42.983999999999995,0.75977,0.5092899999999999,0.08823500000000001,0.72549,0.46334
5374,42.992,0.75977,0.50342,0.08823500000000001,0.73137,0.45455
5375,43.0,0.76953,0.4956,0.094118,0.73137,0.44575
5376,43.008,0.76953,0.48778,0.094118,0.73137,0.43793000000000004
5377,43.016000000000005,0.7753899999999999,0.47801000000000005,0.098039,0.73529,0.43109
5378,43.023999999999994,0.7793,0.46921,0.10392,0.7411800000000001,0.42326
5379,43.032,0.7851600000000001,0.45748,0.10392,0.73529,0.41641999999999996
5380,43.04,0.79492,0.44673,0.1098,0.73529,0.40958
5381,43.048,0.80469,0.43304,0.11373,0.7411800000000001,0.40274
5382,43.056000000000004,0.81055,0.41935,0.12353,0.7411800000000001,0.39589
5383,43.06399999999999,0.82031,0.40371,0.12941,0.7411800000000001,0.38905
5384,43.071999999999996,0.8300799999999999,0.38806999999999997,0.14314000000000002,0.7451,0.38123
5385,43.08,0.8339799999999999,0.36851999999999996,0.14902,0.7451,0.37439
5386,43.088,0.8398399999999999,0.34995,0.14902,0.7451,0.36755
5387,43.096000000000004,0.8496100000000001,0.32845,0.1549,0.7451,0.3607
5388,43.104,0.8496100000000001,0.30694,0.1549,0.7451,0.35581999999999997
5389,43.111999999999995,0.8554700000000001,0.28446,0.14902,0.7451,0.35191
5390,43.12,0.84375,0.26197,0.14902,0.7451,0.34604
5391,43.128,0.8398399999999999,0.23851,0.13922,0.7411800000000001,0.34018000000000004
5392,43.136,0.8339799999999999,0.21505,0.13333,0.7411800000000001,0.33431
5393,43.144,0.8242200000000001,0.19257,0.12941,0.7411800000000001,0.32845
5394,43.152,0.81445,0.17009000000000002,0.11961,0.7411800000000001,0.32356
5395,43.16,0.81055,0.14858,0.1098,0.73529,0.31672
5396,43.168,0.79883,0.12708,0.10392,0.73529,0.31085
5397,43.176,0.79883,0.10753,0.10392,0.73137,0.30596
5398,43.184,0.78906,0.087977,0.10392,0.72549,0.30205
5399,43.192,0.7851600000000001,0.069404,0.098039,0.7215699999999999,0.29717
5400,43.2,0.7753899999999999,0.050831,0.098039,0.72549,0.29325999999999997
5401,43.208,0.76953,0.033236,0.094118,0.7156899999999999,0.28935
5402,43.216,0.76562,0.01564,0.094118,0.7156899999999999,0.28641
5403,43.224,0.75977,0.0078201,0.084314,0.7156899999999999,0.28348
5404,43.232,0.76562,0.0,0.084314,0.7156899999999999,0.27957
5405,43.24,0.76562,0.0,0.08823500000000001,0.7156899999999999,0.27664
5406,43.248000000000005,0.76562,0.0,0.08823500000000001,0.7156899999999999,0.2737
5407,43.256,0.75977,0.0,0.094118,0.7156899999999999,0.27076999999999996
5408,43.263999999999996,0.76562,0.0,0.094118,0.7098,0.26784
5409,43.272,0.76562,0.0,0.094118,0.7098,0.26491
5410,43.28,0.76562,0.0,0.08823500000000001,0.7098,0.26197
5411,43.288000000000004,0.76562,0.0,0.08823500000000001,0.7098,0.26002
5412,43.29600000000001,0.76562,0.0,0.094118,0.7058800000000001,0.25709
5413,43.303999999999995,0.76953,0.0,0.098039,0.7098,0.25611
5414,43.312,0.76562,0.0,0.098039,0.7098,0.25611
5415,43.32,0.76953,0.0,0.098039,0.7098,0.25611
5416,43.328,0.76562,0.0,0.10392,0.7098,0.25806
5417,43.336000000000006,0.76562,0.0,0.1098,0.7098,0.26295
5418,43.343999999999994,0.76953,0.0,0.11373,0.7058800000000001,0.27076999999999996
5419,43.352,0.76953,0.0,0.1098,0.7098,0.28152
5420,43.36,0.7793,0.0,0.1098,0.7098,0.29619
5421,43.368,0.7793,0.0,0.1098,0.7098,0.31378
5422,43.376000000000005,0.7753899999999999,0.0,0.1098,0.7098,0.33333
5423,43.38399999999999,0.7753899999999999,0.0,0.11373,0.7098,0.35581999999999997
5424,43.391999999999996,0.7793,0.0,0.1098,0.7098,0.37928
5425,43.4,0.7753899999999999,0.0,0.10392,0.7098,0.40371
5426,43.408,0.7793,0.0,0.1098,0.7098,0.4262
5427,43.416000000000004,0.76953,0.0,0.10392,0.7156899999999999,0.44673
5428,43.424,0.7793,0.0,0.10392,0.7098,0.47018999999999994
5429,43.431999999999995,0.7793,0.0,0.1098,0.7098,0.49462
5430,43.44,0.7753899999999999,0.0,0.1098,0.7156899999999999,0.5190600000000001
5431,43.448,0.76562,0.0,0.1098,0.7058800000000001,0.54252
5432,43.456,0.76953,0.0,0.12941,0.7,0.56598
5433,43.464,0.7753899999999999,0.0,0.14314000000000002,0.69608,0.59335
5434,43.472,0.7753899999999999,0.0,0.13922,0.69608,0.6207199999999999
5435,43.48,0.76953,0.0,0.13922,0.6902,0.64223
5436,43.488,0.7851600000000001,0.0,0.13333,0.7,0.6608
5437,43.496,0.7851600000000001,0.0,0.11961,0.7098,0.67742
5438,43.504,0.7851600000000001,0.0,0.1098,0.7156899999999999,0.69013
5439,43.512,0.7851600000000001,0.0,0.11373,0.7098,0.69892
5440,43.52,0.79492,0.0,0.10392,0.7156899999999999,0.70772
5441,43.528,0.80469,0.0,0.10392,0.7215699999999999,0.71554
5442,43.536,0.81055,0.0,0.1098,0.72549,0.72239
5443,43.544,0.81055,0.0,0.12353,0.7156899999999999,0.72727
5444,43.552,0.7793,0.0,0.1098,0.7156899999999999,0.73216
5445,43.56,0.7753899999999999,0.0,0.098039,0.7098,0.73412
5446,43.568000000000005,0.76562,0.0,0.08823500000000001,0.7156899999999999,0.7350899999999999
5447,43.576,0.76953,0.0,0.084314,0.7156899999999999,0.73412
5448,43.583999999999996,0.75977,0.0,0.078431,0.7156899999999999,0.73021
5449,43.592,0.76562,0.0,0.078431,0.7215699999999999,0.72532
5450,43.6,0.76562,0.0,0.078431,0.7156899999999999,0.71945
5451,43.608000000000004,0.76562,0.0,0.07451,0.7215699999999999,0.71163
5452,43.61600000000001,0.76562,0.0,0.078431,0.7156899999999999,0.7028300000000001
5453,43.623999999999995,0.76562,0.0,0.078431,0.7156899999999999,0.69404
5454,43.632,0.75977,0.0,0.08823500000000001,0.7156899999999999,0.6842600000000001
5455,43.64,0.7246100000000001,0.0,0.094118,0.7058800000000001,0.67351
5456,43.648,0.69922,0.0,0.098039,0.7,0.66276
5457,43.656000000000006,0.9101600000000001,0.0,0.22941,0.7803899999999999,0.65103
5458,43.663999999999994,1.3184,0.0,0.47451000000000004,0.8411799999999999,0.6393
5459,43.672,1.4941,0.0,0.51569,0.8862700000000001,0.62854
5460,43.68,0.9648399999999999,0.0,-0.037255,0.66078,0.6168100000000001
5461,43.688,0.64453,0.0,-0.13725,0.5607800000000001,0.6050800000000001
5462,43.696000000000005,0.69922,0.0,-0.037255,0.6549,0.59531
5463,43.70399999999999,0.73438,0.0,0.039216,0.7058800000000001,0.5865100000000001
5464,43.711999999999996,0.74023,0.0,0.058824,0.7156899999999999,0.5786899999999999
5465,43.72,0.73438,0.0,0.068627,0.7098,0.57087
5466,43.728,0.74023,0.0,0.07451,0.7215699999999999,0.56109
5467,43.736000000000004,0.74023,0.0,0.078431,0.7156899999999999,0.5523
5468,43.744,0.7441399999999999,0.0,0.078431,0.7156899999999999,0.5435
5469,43.751999999999995,0.7441399999999999,0.0,0.078431,0.7156899999999999,0.5347
5470,43.76,0.75,0.0,0.078431,0.7215699999999999,0.52493
5471,43.768,0.7441399999999999,0.0,0.078431,0.7156899999999999,0.51613
5472,43.776,0.75,0.0,0.07451,0.7215699999999999,0.50635
5473,43.784,0.7539100000000001,0.0,0.078431,0.72549,0.49756000000000006
5474,43.792,0.7539100000000001,0.0,0.07451,0.7215699999999999,0.48973999999999995
5475,43.8,0.7539100000000001,0.0,0.084314,0.7215699999999999,0.48094
5476,43.808,0.75977,0.0,0.08823500000000001,0.7215699999999999,0.4741
5477,43.816,0.75977,0.0,0.094118,0.7215699999999999,0.46725
5478,43.824,0.76562,0.0,0.08823500000000001,0.72549,0.45943
5479,43.832,0.7753899999999999,0.0,0.098039,0.72549,0.45258999999999994
5480,43.84,0.76953,0.0,0.098039,0.72549,0.44575
5481,43.848,0.7793,0.0,0.10392,0.73137,0.43891
5482,43.856,0.78906,0.0,0.10392,0.73137,0.43206000000000006
5483,43.864,0.79883,0.0,0.11961,0.73529,0.42522
5484,43.872,0.80469,0.0,0.12353,0.73529,0.41838000000000003
5485,43.88,0.81445,0.0,0.12941,0.7411800000000001,0.41251000000000004
5486,43.888000000000005,0.8300799999999999,0.0,0.12941,0.75098,0.40567
5487,43.896,0.8300799999999999,0.0,0.13333,0.7451,0.39883
5488,43.903999999999996,0.8339799999999999,0.0,0.14314000000000002,0.75098,0.39394
5489,43.912,0.8398399999999999,0.0,0.14314000000000002,0.7451,0.39003000000000004
5490,43.92,0.8554700000000001,0.0,0.14902,0.75098,0.38514
5491,43.928000000000004,0.8496100000000001,0.0,0.14902,0.75098,0.37928
5492,43.93600000000001,0.8554700000000001,0.0,0.14902,0.75098,0.37439
5493,43.943999999999996,0.8496100000000001,0.0,0.14902,0.75098,0.3695
5494,43.952,0.84375,0.0,0.13922,0.7451,0.36559
5495,43.96,0.8398399999999999,0.0,0.12941,0.75098,0.36168
5496,43.968,0.8300799999999999,0.0,0.12941,0.7411800000000001,0.35777
5497,43.976000000000006,0.8242200000000001,0.0,0.11961,0.7411800000000001,0.35484
5498,43.983999999999995,0.81445,0.0,0.11961,0.73529,0.35191
5499,43.992,0.81055,0.0,0.11961,0.72549,0.34897
5500,44.0,0.80469,0.0,0.11961,0.73137,0.34604
5501,44.008,0.79492,0.0,0.11373,0.7215699999999999,0.34409
5502,44.016000000000005,0.78906,0.0,0.10392,0.7215699999999999,0.34115
5503,44.023999999999994,0.7851600000000001,0.0,0.10392,0.7156899999999999,0.33821999999999997
5504,44.032,0.7793,0.0,0.098039,0.7156899999999999,0.33431
5505,44.04,0.7753899999999999,0.0,0.094118,0.7156899999999999,0.3304
5506,44.048,0.7753899999999999,0.0,0.098039,0.7098,0.32649
5507,44.056000000000004,0.76562,0.0,0.094118,0.7098,0.32356
5508,44.06399999999999,0.76562,0.0,0.08823500000000001,0.7058800000000001,0.32063
5509,44.071999999999996,0.76562,0.0,0.094118,0.7058800000000001,0.31769000000000003
5510,44.08,0.76562,0.0,0.08823500000000001,0.7058800000000001,0.31476
5511,44.088,0.76562,0.0,0.094118,0.7098,0.31183
5512,44.096000000000004,0.76562,0.0,0.098039,0.7058800000000001,0.3089
5513,44.104,0.76953,0.0,0.10392,0.7,0.30791999999999997
5514,44.111999999999995,0.75977,0.0,0.098039,0.7058800000000001,0.30694
5515,44.12,0.75977,0.0,0.098039,0.7098,0.30499
5516,44.128,0.75977,0.0,0.098039,0.7098,0.30499
5517,44.136,0.75977,0.0,0.10392,0.7098,0.30401
5518,44.144,0.75977,0.0,0.094118,0.7156899999999999,0.30499
5519,44.152,0.75977,0.0,0.10392,0.7058800000000001,0.30694
5520,44.16,0.75977,0.0,0.10392,0.7098,0.31183
5521,44.168,0.76562,0.0,0.10392,0.7058800000000001,0.31867
5522,44.176,0.75977,0.0,0.1098,0.7098,0.32845
5523,44.184,0.76562,0.0,0.10392,0.7098,0.34702
5524,44.192,0.75977,0.0,0.10392,0.7098,0.36657
5525,44.2,0.76953,0.0,0.1098,0.7058800000000001,0.38123
5526,44.208,0.76562,0.0,0.1098,0.7098,0.39785
5527,44.216,0.76562,0.0,0.11373,0.7098,0.41447
5528,44.224,0.7753899999999999,0.0,0.10392,0.7156899999999999,0.435
5529,44.232,0.7753899999999999,0.0,0.10392,0.7156899999999999,0.45846000000000003
5530,44.24,0.76953,0.0,0.10392,0.7156899999999999,0.48191999999999996
5531,44.248000000000005,0.7753899999999999,0.0,0.10392,0.7156899999999999,0.5044
5532,44.256,0.76953,0.0,0.094118,0.7156899999999999,0.52786
5533,44.263999999999996,0.76562,0.0,0.098039,0.7156899999999999,0.5503399999999999
5534,44.272,0.76953,0.0,0.10392,0.7098,0.57185
5535,44.28,0.76953,0.0,0.12353,0.69608,0.59335
5536,44.288000000000004,0.7793,0.0,0.12941,0.7,0.61388
5537,44.29600000000001,0.76953,0.0,0.12353,0.7,0.63441
5538,44.303999999999995,0.7793,0.0,0.12353,0.7,0.65005
5539,44.312,0.7851600000000001,0.0,0.12941,0.7098,0.66276
5540,44.32,0.78906,0.0,0.12353,0.7156899999999999,0.6764399999999999
5541,44.328,0.7851600000000001,0.0,0.1098,0.7098,0.6911
5542,44.336000000000006,0.79492,0.0,0.098039,0.7156899999999999,0.70381
5543,44.343999999999994,0.79883,0.0,0.08823500000000001,0.7156899999999999,0.7145699999999999
5544,44.352,0.81055,0.0,0.098039,0.72549,0.72434
5545,44.36,0.81055,0.0,0.094118,0.73137,0.73314
5546,44.368,0.80469,0.0,0.10392,0.7215699999999999,0.7409600000000001
5547,44.376000000000005,0.7793,0.0,0.08823500000000001,0.7156899999999999,0.7468199999999999
5548,44.38399999999999,0.75977,0.0,0.078431,0.7156899999999999,0.75073
5549,44.391999999999996,0.75977,0.0,0.078431,0.7098,0.75171
5550,44.4,0.75977,0.0,0.068627,0.7156899999999999,0.75171
5551,44.408,0.75977,0.0,0.068627,0.7098,0.74878
5552,44.416000000000004,0.75977,0.0,0.068627,0.7156899999999999,0.7438899999999999
5553,44.424,0.75977,0.0,0.06274500000000001,0.7156899999999999,0.73803
5554,44.431999999999995,0.75977,0.0,0.068627,0.7156899999999999,0.73021
5555,44.44,0.75977,0.0,0.068627,0.7156899999999999,0.72043
5556,44.448,0.75977,0.0,0.07451,0.7156899999999999,0.71065
5557,44.456,0.75,0.0,0.06274500000000001,0.7156899999999999,0.6999
5558,44.464,0.70898,0.0,0.078431,0.69608,0.68719
5559,44.472,0.68945,0.0,0.098039,0.6902,0.6744899999999999
5560,44.48,0.96875,0.0,0.24902,0.79608,0.6608
5561,44.488,1.375,0.0,0.47451000000000004,0.8607799999999999,0.6480899999999999
5562,44.496,1.4980000000000002,0.0,0.27843,0.9058799999999999,0.63539
5563,44.504,0.8593799999999999,0.0,-0.11175999999999998,0.61569,0.62463
5564,44.512,0.6503899999999999,0.0,-0.16275,0.5451,0.6148600000000001
5565,44.52,0.7148399999999999,0.0,-0.027451,0.66471,0.6050800000000001
5566,44.528,0.73438,0.0,0.033333,0.7058800000000001,0.59433
5567,44.536,0.73438,0.0,0.06274500000000001,0.7156899999999999,0.58358
5568,44.544,0.74023,0.0,0.068627,0.7156899999999999,0.5728300000000001
5569,44.552,0.73438,0.0,0.06274500000000001,0.7156899999999999,0.56207
5570,44.56,0.73438,0.0,0.068627,0.7156899999999999,0.5532699999999999
5571,44.568000000000005,0.73438,0.0,0.068627,0.7215699999999999,0.54448
5572,44.576,0.7441399999999999,0.0,0.07451,0.7156899999999999,0.53666
5573,44.583999999999996,0.7441399999999999,0.0,0.078431,0.7215699999999999,0.52786
5574,44.592,0.7441399999999999,0.0,0.078431,0.7215699999999999,0.5190600000000001
5575,44.6,0.7441399999999999,0.0,0.078431,0.7215699999999999,0.51026
5576,44.608000000000004,0.75,0.0,0.078431,0.7215699999999999,0.50244
5577,44.61600000000001,0.7539100000000001,0.0,0.078431,0.7215699999999999,0.49462
5578,44.623999999999995,0.7539100000000001,0.0,0.07451,0.7215699999999999,0.4868
5579,44.632,0.75,0.0,0.078431,0.72549,0.47898
5580,44.64,0.75977,0.0,0.084314,0.7215699999999999,0.47116
5581,44.648,0.76562,0.0,0.094118,0.72549,0.46334
5582,44.656000000000006,0.76953,0.0,0.098039,0.72549,0.45552
5583,44.663999999999994,0.7753899999999999,0.0,0.098039,0.72549,0.44868
5584,44.672,0.7851600000000001,0.0,0.10392,0.73137,0.44183999999999996
5585,44.68,0.78906,0.0,0.11373,0.73137,0.435
5586,44.688,0.79883,0.0,0.1098,0.73529,0.42815
5587,44.696000000000005,0.80469,0.0,0.11961,0.7411800000000001,0.42131
5588,44.70399999999999,0.79883,0.0,0.12941,0.7411800000000001,0.41544
5589,44.711999999999996,0.8242200000000001,0.0,0.13922,0.7411800000000001,0.41056000000000004
5590,44.72,0.8300799999999999,0.0,0.14902,0.7411800000000001,0.40567
5591,44.728,0.8300799999999999,0.0,0.14902,0.7451,0.40078
5592,44.736000000000004,0.84375,0.0,0.14902,0.7451,0.39492
5593,44.744,0.84375,0.0,0.14902,0.75098,0.38905
5594,44.751999999999995,0.8496100000000001,0.0,0.14902,0.75098,0.38416
5595,44.76,0.8496100000000001,0.0,0.14902,0.7549,0.3783
5596,44.768,0.8554700000000001,0.0,0.14314000000000002,0.7549,0.37243000000000004
5597,44.776,0.8339799999999999,0.0,0.12941,0.7549,0.36755
5598,44.784,0.8300799999999999,0.0,0.12941,0.7451,0.36266
5599,44.792,0.8339799999999999,0.0,0.12941,0.7411800000000001,0.35777
5600,44.8,0.8242200000000001,0.0,0.12941,0.73529,0.35484
5601,44.808,0.82031,0.0,0.11373,0.7411800000000001,0.35191
5602,44.816,0.80469,0.0,0.1098,0.73137,0.348
5603,44.824,0.79492,0.0,0.098039,0.72549,0.34409
5604,44.832,0.78906,0.0,0.10392,0.7215699999999999,0.34018000000000004
5605,44.84,0.7851600000000001,0.0,0.10392,0.7156899999999999,0.33626999999999996
5606,44.848,0.7793,0.0,0.10392,0.7156899999999999,0.33236
5607,44.856,0.76953,0.0,0.10392,0.7098,0.32845
5608,44.864,0.76562,0.0,0.098039,0.7156899999999999,0.32454
5609,44.872,0.7753899999999999,0.0,0.08823500000000001,0.7098,0.3216
5610,44.88,0.76562,0.0,0.084314,0.7098,0.31867
5611,44.888000000000005,0.75977,0.0,0.084314,0.7156899999999999,0.31574
5612,44.896,0.75977,0.0,0.078431,0.7058800000000001,0.31378
5613,44.903999999999996,0.76562,0.0,0.08823500000000001,0.7098,0.31085
5614,44.912,0.75977,0.0,0.084314,0.7058800000000001,0.3089
5615,44.92,0.75977,0.0,0.08823500000000001,0.7058800000000001,0.30596
5616,44.928000000000004,0.75977,0.0,0.098039,0.7058800000000001,0.30205
5617,44.93600000000001,0.75977,0.0,0.098039,0.7058800000000001,0.29912
5618,44.943999999999996,0.7539100000000001,0.0,0.094118,0.7058800000000001,0.29521
5619,44.952,0.75977,0.0,0.094118,0.7058800000000001,0.29228000000000004
5620,44.96,0.75977,0.0,0.10392,0.7058800000000001,0.29031999999999997
5621,44.968,0.75977,0.0,0.1098,0.7,0.29031999999999997
5622,44.976000000000006,0.75977,0.0,0.10392,0.7,0.29228000000000004
5623,44.983999999999995,0.75977,0.0,0.11373,0.7058800000000001,0.29814
5624,44.992,0.75977,0.0,0.1098,0.7,0.30694
5625,45.0,0.76562,0.0,0.1098,0.7058800000000001,0.31769000000000003
5626,45.008,0.75977,0.0,0.11373,0.7058800000000001,0.32942
5627,45.016000000000005,0.76953,0.0,0.1098,0.7098,0.34506
5628,45.023999999999994,0.76953,0.0,0.11373,0.7058800000000001,0.36266
5629,45.032,0.76562,0.0,0.10392,0.7098,0.38319000000000003
5630,45.04,0.76953,0.0,0.11373,0.7098,0.40469
5631,45.048,0.76562,0.0,0.1098,0.7098,0.42717
5632,45.056000000000004,0.76953,0.0,0.1098,0.7058800000000001,0.45064
5633,45.06399999999999,0.76953,0.0,0.10392,0.7098,0.4741
5634,45.071999999999996,0.76562,0.0,0.10392,0.7156899999999999,0.49853000000000003
5635,45.08,0.76953,0.0,0.10392,0.7098,0.5210199999999999
5636,45.088,0.7753899999999999,0.0,0.10392,0.7098,0.54448
5637,45.096000000000004,0.76953,0.0,0.11373,0.7058800000000001,0.56598
5638,45.104,0.7753899999999999,0.0,0.12941,0.7058800000000001,0.5845600000000001
5639,45.111999999999995,0.7753899999999999,0.0,0.13922,0.7,0.6002
5640,45.12,0.76953,0.0,0.12941,0.7,0.61779
5641,45.128,0.7753899999999999,0.0,0.12353,0.7058800000000001,0.63539
5642,45.136,0.7851600000000001,0.0,0.12941,0.7156899999999999,0.652
5643,45.144,0.78906,0.0,0.11373,0.7215699999999999,0.66764
5644,45.152,0.7851600000000001,0.0,0.1098,0.7156899999999999,0.68035
5645,45.16,0.79492,0.0,0.10392,0.7215699999999999,0.69306
5646,45.168,0.79883,0.0,0.094118,0.7156899999999999,0.7028300000000001
5647,45.176,0.81055,0.0,0.10392,0.72549,0.71163
5648,45.184,0.81055,0.0,0.098039,0.72549,0.71848
5649,45.192,0.80469,0.0,0.10392,0.7215699999999999,0.72434
5650,45.2,0.7753899999999999,0.0,0.084314,0.7156899999999999,0.7263
5651,45.208,0.76562,0.0,0.078431,0.7156899999999999,0.72532
5652,45.216,0.76562,0.0,0.078431,0.7156899999999999,0.72336
5653,45.224,0.75977,0.0,0.084314,0.7156899999999999,0.72141
5654,45.232,0.76562,0.0,0.078431,0.7156899999999999,0.7175
5655,45.24,0.75977,0.0,0.07451,0.7156899999999999,0.7126100000000001
5656,45.248000000000005,0.75977,0.0,0.078431,0.7156899999999999,0.7067399999999999
5657,45.256,0.75977,0.0,0.068627,0.7156899999999999,0.6999
