,Time [s], II, PLETH, RESP, V, AVR
9441,75.528,0.23046999999999998,0.2219,0.025830000000000002,0.86667,0.68945
9442,75.536,0.23046999999999998,0.22286999999999998,0.02337,0.8568600000000001,0.67969
9443,75.544,0.23046999999999998,0.22483000000000003,0.020909999999999998,0.8607799999999999,0.67578
9444,75.55199999999999,0.23438,0.22580999999999998,0.01968,0.8607799999999999,0.67578
9445,75.56,0.23046999999999998,0.22580999999999998,0.01722,0.8607799999999999,0.67578
9446,75.568,0.23438,0.22483000000000003,0.014759999999999999,0.86667,0.67578
9447,75.57600000000001,0.23438,0.22286999999999998,0.01107,0.86667,0.67578
9448,75.584,0.24023000000000003,0.22091999999999998,0.0086101,0.87059,0.67578
9449,75.592,0.25,0.21799000000000002,0.00492,0.88039,0.66992
9450,75.6,0.28515999999999997,0.21505,0.00123,0.90196,0.64453
9451,75.608,0.30078,0.2131,-0.00246,0.91569,0.6289100000000001
9452,75.616,0.30469,0.21016999999999997,-0.0061501,0.91569,0.625
9453,75.624,0.33984000000000003,0.20820999999999998,-0.0086101,0.9254899999999999,0.60547
9454,75.632,0.375,0.20723000000000003,-0.0123,0.9411799999999999,0.58008
9455,75.64,0.38477,0.20820999999999998,-0.014759999999999999,0.93725,0.58008
9456,75.648,0.35938000000000003,0.21408000000000002,-0.01845,0.91569,0.5898399999999999
9457,75.656,0.33984000000000003,0.22385,-0.020909999999999998,0.8862700000000001,0.5996100000000001
9458,75.664,0.29102,0.24145,-0.0246,0.85098,0.625
9459,75.672,0.30078,0.26588,-0.025830000000000002,0.86667,0.625
9460,75.68,0.29102,0.29912,-0.02829,0.87059,0.625
9461,75.688,0.24609,0.3392,-0.029519999999999998,0.8568600000000001,0.66992
9462,75.696,0.20508,0.38319000000000003,-0.03075,0.8451,0.69531
9463,75.704,0.17578,0.42913,-0.03075,0.83529,0.70898
9464,75.712,0.16602,0.47605,-0.03198,0.8411799999999999,0.7207
9465,75.72,0.16602,0.5210199999999999,-0.03075,0.8411799999999999,0.7246100000000001
9466,75.72800000000001,0.16016,0.56207,-0.029519999999999998,0.83529,0.7246100000000001
9467,75.736,0.15625,0.59433,-0.02829,0.8411799999999999,0.73047
9468,75.744,0.16016,0.61975,-0.02706,0.8451,0.73047
9469,75.752,0.16016,0.6451600000000001,-0.025830000000000002,0.83529,0.73438
9470,75.76,0.16016,0.66862,-0.0246,0.8451,0.73047
9471,75.768,0.16602,0.68915,-0.02214,0.8451,0.73438
9472,75.77600000000001,0.16602,0.7067399999999999,-0.01845,0.8451,0.73047
9473,75.78399999999999,0.17578,0.72239,-0.01599,0.8607799999999999,0.7246100000000001
9474,75.792,0.25,0.7350899999999999,-0.0123,0.9058799999999999,0.69922
9475,75.8,0.39061999999999997,0.74487,-0.009840100000000001,0.93137,0.5996100000000001
9476,75.808,0.47461000000000003,0.75269,-0.0061501,0.8451,0.49413999999999997
9477,75.816,0.51953,0.75953,-0.0036899999999999997,0.7058800000000001,0.35547
9478,75.824,0.27539,0.76442,0.0,0.48039,0.32031
9479,75.832,0.044922000000000004,0.76637,0.00246,0.46078,0.66992
9480,75.84,0.125,0.7654,0.0061501,0.8568600000000001,0.78906
9481,75.848,0.16016,0.76246,0.0086101,0.8764700000000001,0.7539100000000001
9482,75.85600000000001,0.17578,0.75953,0.01107,0.8862700000000001,0.73438
9483,75.86399999999999,0.20117000000000002,0.75464,0.01353,0.8960799999999999,0.7207
9484,75.872,0.19530999999999998,0.74976,0.01599,0.90196,0.7148399999999999
9485,75.88,0.20508,0.74585,0.01845,0.90196,0.70898
9486,75.888,0.20508,0.7409600000000001,0.01968,0.9058799999999999,0.7148399999999999
9487,75.896,0.21484,0.73803,0.02214,0.90196,0.70508
9488,75.904,0.2207,0.73412,0.02337,0.8960799999999999,0.69922
9489,75.91199999999999,0.22461,0.72825,0.025830000000000002,0.90196,0.69922
9490,75.92,0.22461,0.72239,0.02829,0.8960799999999999,0.69922
9491,75.928,0.23046999999999998,0.71359,0.03075,0.9058799999999999,0.68945
9492,75.936,0.23046999999999998,0.70577,0.03321,0.8960799999999999,0.68945
9493,75.944,0.24023000000000003,0.69599,0.03567,0.90196,0.68555
9494,75.952,0.24609,0.6862199999999999,0.03936,0.8960799999999999,0.67969
9495,75.96,0.25,0.6744899999999999,0.04305,0.90196,0.67578
9496,75.968,0.25586,0.66373,0.04551,0.8960799999999999,0.67578
9497,75.976,0.25977,0.652,0.0492,0.9058799999999999,0.67578
9498,75.984,0.26953,0.6393,0.052890999999999994,0.91176,0.66406
9499,75.992,0.27539,0.62854,0.05658099999999999,0.91176,0.66406
9500,76.0,0.2793,0.6168100000000001,0.060271000000000005,0.91569,0.6601600000000001
9501,76.008,0.28515999999999997,0.60606,0.063961,0.91569,0.6601600000000001
9502,76.016,0.29102,0.59531,0.067651,0.91569,0.6543
9503,76.024,0.28515999999999997,0.5845600000000001,0.071341,0.91569,0.66406
9504,76.032,0.28515999999999997,0.5738,0.075031,0.9254899999999999,0.66406
9505,76.04,0.27539,0.56305,0.07749099999999999,0.93137,0.67578
9506,76.048,0.25586,0.5523,0.079951,0.93725,0.68555
9507,76.056,0.23046999999999998,0.53763,0.08118099999999999,0.9254899999999999,0.70508
9508,76.064,0.21094000000000002,0.5210199999999999,0.083641,0.93137,0.7207
9509,76.072,0.18555,0.50244,0.084871,0.9254899999999999,0.74023
9510,76.08,0.16602,0.48191999999999996,0.086101,0.91569,0.7441399999999999
9511,76.08800000000001,0.16016,0.46041000000000004,0.08733099999999999,0.8960799999999999,0.7441399999999999
9512,76.096,0.16992000000000002,0.43793000000000004,0.088561,0.8902,0.73438
9513,76.104,0.17969000000000002,0.41544,0.089791,0.87059,0.7207
9514,76.112,0.20117000000000002,0.39394,0.091021,0.87059,0.69922
9515,76.12,0.20508,0.37340999999999996,0.092251,0.86667,0.69922
9516,76.128,0.21484,0.35581999999999997,0.093481,0.8568600000000001,0.68555
9517,76.13600000000001,0.22461,0.34213000000000005,0.093481,0.85098,0.67969
9518,76.14399999999999,0.2207,0.33138,0.093481,0.8568600000000001,0.67578
9519,76.152,0.23046999999999998,0.32258000000000003,0.093481,0.85098,0.67578
9520,76.16,0.22461,0.31574,0.093481,0.85098,0.67969
9521,76.168,0.2207,0.30987,0.092251,0.85098,0.67969
9522,76.176,0.22461,0.30499,0.091021,0.8451,0.67578
9523,76.184,0.22461,0.30108,0.089791,0.8451,0.67578
9524,76.192,0.2207,0.29814,0.088561,0.85098,0.67969
9525,76.2,0.23046999999999998,0.29619,0.08733099999999999,0.8451,0.66992
9526,76.208,0.23046999999999998,0.29423,0.086101,0.8568600000000001,0.67578
9527,76.21600000000001,0.24023000000000003,0.29228000000000004,0.083641,0.8568600000000001,0.66992
9528,76.22399999999999,0.24023000000000003,0.29031999999999997,0.08118099999999999,0.8568600000000001,0.66992
9529,76.232,0.25,0.28836999999999996,0.07749099999999999,0.8607799999999999,0.66406
9530,76.24,0.2793,0.28739000000000003,0.075031,0.8764700000000001,0.64453
9531,76.248,0.30469,0.28739000000000003,0.071341,0.90196,0.6289100000000001
9532,76.256,0.30078,0.28543,0.067651,0.9058799999999999,0.625
9533,76.264,0.33594,0.28348,0.063961,0.91176,0.60547
9534,76.27199999999999,0.36523,0.2825,0.061501,0.9254899999999999,0.5898399999999999
9535,76.28,0.39061999999999997,0.2825,0.057811,0.91569,0.57422
9536,76.288,0.36523,0.28641,0.055351,0.90196,0.5898399999999999
9537,76.296,0.33984000000000003,0.29423,0.051661,0.8764700000000001,0.5996100000000001
9538,76.304,0.29102,0.30987,0.0492,0.8411799999999999,0.625
9539,76.312,0.2793,0.33333,0.04674,0.83529,0.6191399999999999
9540,76.32,0.30078,0.36364,0.04428,0.8451,0.61523
9541,76.328,0.25586,0.3998,0.04305,0.8411799999999999,0.6543
9542,76.336,0.20508,0.43596999999999997,0.041819999999999996,0.83137,0.68945
9543,76.344,0.18945,0.47116,0.04059,0.82157,0.69922
9544,76.352,0.17578,0.5112399999999999,0.04059,0.82157,0.7148399999999999
9545,76.36,0.16992000000000002,0.55132,0.04059,0.82157,0.7207
9546,76.368,0.16016,0.58944,0.04059,0.82157,0.7207
9547,76.376,0.16016,0.62268,0.04059,0.82157,0.73438
9548,76.384,0.16016,0.652,0.041819999999999996,0.82157,0.73047
9549,76.392,0.16016,0.6754600000000001,0.041819999999999996,0.82549,0.73047
9550,76.4,0.16602,0.69501,0.04305,0.82157,0.7246100000000001
9551,76.408,0.16016,0.71163,0.04428,0.83137,0.73047
9552,76.416,0.16602,0.72434,0.04551,0.82549,0.7246100000000001
9553,76.42399999999999,0.16992000000000002,0.73412,0.04674,0.8411799999999999,0.7207
9554,76.432,0.2207,0.7419399999999999,0.04797,0.8862700000000001,0.69922
9555,76.44,0.35547,0.74585,0.0492,0.91569,0.6191399999999999
9556,76.44800000000001,0.46093999999999996,0.7468199999999999,0.050431000000000004,0.85098,0.5
9557,76.456,0.5351600000000001,0.7478,0.051661,0.7451,0.37109000000000003
9558,76.464,0.37109000000000003,0.7468199999999999,0.052890999999999994,0.52549,0.31445
9559,76.472,0.050781,0.74487,0.052890999999999994,0.4451,0.58398
9560,76.48,0.099609,0.7419399999999999,0.054121,0.81176,0.7851600000000001
9561,76.488,0.15039,0.73803,0.055351,0.86667,0.76562
9562,76.49600000000001,0.17578,0.73216,0.05658099999999999,0.87059,0.73438
9563,76.50399999999999,0.18945,0.72434,0.057811,0.8764700000000001,0.7207
9564,76.512,0.19530999999999998,0.7145699999999999,0.060271000000000005,0.88039,0.7148399999999999
9565,76.52,0.19530999999999998,0.7028300000000001,0.061501,0.8862700000000001,0.7148399999999999
9566,76.528,0.20508,0.68817,0.062731,0.8960799999999999,0.70508
9567,76.536,0.20117000000000002,0.67351,0.065191,0.8902,0.70898
9568,76.544,0.20508,0.65787,0.06642100000000001,0.8902,0.69922
9569,76.55199999999999,0.21094000000000002,0.64027,0.068881,0.8902,0.69922
9570,76.56,0.2207,0.6207199999999999,0.07257100000000001,0.8960799999999999,0.69922
9571,76.568,0.22461,0.60215,0.075031,0.8960799999999999,0.69531
9572,76.57600000000001,0.23046999999999998,0.58358,0.07749099999999999,0.8960799999999999,0.69531
9573,76.584,0.23046999999999998,0.56696,0.08118099999999999,0.8960799999999999,0.68945
9574,76.592,0.23438,0.55132,0.084871,0.90196,0.67969
9575,76.6,0.24609,0.53666,0.089791,0.90196,0.67578
9576,76.608,0.25,0.5229699999999999,0.094711,0.9058799999999999,0.67578
9577,76.616,0.25586,0.5112399999999999,0.10086,0.91176,0.66992
9578,76.624,0.25586,0.50147,0.10701,0.91176,0.66992
9579,76.632,0.25586,0.49168999999999996,0.11316,0.91569,0.66406
9580,76.64,0.25977,0.48485,0.11930999999999999,0.91569,0.66992
9581,76.648,0.26953,0.47898,0.12669,0.91569,0.6601600000000001
9582,76.656,0.27539,0.47312,0.13284,0.9215700000000001,0.6601600000000001
9583,76.664,0.27539,0.46725,0.13899,0.93137,0.6601600000000001
9584,76.672,0.26561999999999997,0.46138999999999997,0.14514000000000002,0.9254899999999999,0.67578
9585,76.68,0.25586,0.45455,0.15129,0.93137,0.67578
9586,76.688,0.23046999999999998,0.4477,0.15744,0.93725,0.69531
9587,76.696,0.21094000000000002,0.44086000000000003,0.16359,0.93725,0.70898
9588,76.704,0.19530999999999998,0.435,0.17097,0.93725,0.7246100000000001
9589,76.712,0.17969000000000002,0.42815,0.17712,0.93137,0.74023
9590,76.72,0.16016,0.42228999999999994,0.18327000000000002,0.9215700000000001,0.7441399999999999
9591,76.72800000000001,0.16016,0.4174,0.18819,0.9058799999999999,0.7441399999999999
9592,76.736,0.16016,0.41251000000000004,0.19434,0.8960799999999999,0.74023
9593,76.744,0.16992000000000002,0.4086,0.19926,0.88039,0.7246100000000001
9594,76.752,0.17969000000000002,0.40371,0.20418,0.8764700000000001,0.7148399999999999
9595,76.76,0.19530999999999998,0.39883,0.2091,0.87059,0.69922
9596,76.768,0.21094000000000002,0.39394,0.21525,0.87059,0.69531
9597,76.77600000000001,0.21484,0.38905,0.22016999999999998,0.86667,0.68945
9598,76.78399999999999,0.21484,0.38416,0.22632,0.8607799999999999,0.68945
9599,76.792,0.21094000000000002,0.3783,0.23246999999999998,0.8607799999999999,0.68555
9600,76.8,0.2207,0.37340999999999996,0.23861999999999997,0.86667,0.67969
9601,76.808,0.21484,0.36851999999999996,0.24477,0.85098,0.67969
9602,76.816,0.23046999999999998,0.36559,0.25092,0.85098,0.67578
9603,76.824,0.23046999999999998,0.36461,0.25584,0.85098,0.67578
9604,76.832,0.23046999999999998,0.36266,0.26199,0.85098,0.67578
9605,76.84,0.23046999999999998,0.3607,0.26691,0.85098,0.67578
9606,76.848,0.24023000000000003,0.35875,0.2706,0.8607799999999999,0.67578
9607,76.85600000000001,0.23438,0.35581999999999997,0.27429000000000003,0.86667,0.67578
9608,76.86399999999999,0.24609,0.35191,0.27798,0.8607799999999999,0.66406
9609,76.872,0.25586,0.34702,0.28044,0.87059,0.6543
9610,76.88,0.28515999999999997,0.34409,0.2829,0.8902,0.63477
9611,76.888,0.30078,0.34115,0.28536,0.9058799999999999,0.63477
9612,76.896,0.31055,0.34018000000000004,0.28781999999999996,0.9058799999999999,0.625
9613,76.904,0.33594,0.34213000000000005,0.29028000000000004,0.9215700000000001,0.60938
9614,76.91199999999999,0.375,0.34702,0.29274,0.9411799999999999,0.5898399999999999
9615,76.92,0.38477,0.35777,0.2952,0.93725,0.58008
9616,76.928,0.35938000000000003,0.37243000000000004,0.29766,0.91176,0.5996100000000001
9617,76.936,0.33594,0.39003000000000004,0.30012,0.8862700000000001,0.60547
9618,76.944,0.28515999999999997,0.40958,0.30258,0.8451,0.6289100000000001
9619,76.952,0.29491999999999996,0.43695,0.30627,0.8607799999999999,0.625
9620,76.96,0.2793,0.47018999999999994,0.30996,0.86667,0.6289100000000001
9621,76.968,0.24023000000000003,0.5073300000000001,0.31365,0.8568600000000001,0.66992
9622,76.976,0.20508,0.5474100000000001,0.31734,0.8451,0.69531
9623,76.984,0.17578,0.58944,0.32226,0.83529,0.70898
9624,76.992,0.16992000000000002,0.62952,0.32595,0.83529,0.7148399999999999
9625,77.0,0.16016,0.66764,0.33087,0.83137,0.7207
9626,77.008,0.16016,0.7028300000000001,0.33579000000000003,0.83529,0.7246100000000001
9627,77.016,0.16016,0.73314,0.34194,0.8411799999999999,0.73047
9628,77.024,0.15625,0.75953,0.34809,0.83137,0.73438
9629,77.032,0.16016,0.7800600000000001,0.35547,0.83529,0.73047
9630,77.04,0.16016,0.79472,0.36285,0.8411799999999999,0.73047
9631,77.048,0.16016,0.80938,0.37023,0.8411799999999999,0.73047
9632,77.056,0.16016,0.82209,0.37761,0.8411799999999999,0.73438
9633,77.064,0.16016,0.83089,0.38499,0.8451,0.73047
9634,77.072,0.21484,0.83578,0.39237,0.8902,0.7148399999999999
9635,77.08,0.35938000000000003,0.8348,0.40221,0.91569,0.61523
9636,77.08800000000001,0.4707,0.82991,0.41081999999999996,0.8451,0.49413999999999997
9637,77.096,0.56445,0.81916,0.42066000000000003,0.7451,0.3457
9638,77.104,0.34961,0.80547,0.4305,0.52549,0.30469
9639,77.112,0.080078,0.78788,0.44156999999999996,0.48039,0.625
9640,77.12,0.15039,0.7683300000000001,0.45387,0.8607799999999999,0.7753899999999999
9641,77.128,0.17578,0.74585,0.46493999999999996,0.8862700000000001,0.75
9642,77.13600000000001,0.16016,0.72434,0.47601000000000004,0.87059,0.73438
9643,77.14399999999999,0.17969000000000002,0.7028300000000001,0.48708,0.8862700000000001,0.7207
9644,77.152,0.18555,0.6784,0.49692,0.88039,0.7207
9645,77.16,0.17969000000000002,0.65298,0.50554,0.88039,0.7207
9646,77.168,0.18945,0.62757,0.51415,0.8862700000000001,0.7148399999999999
9647,77.176,0.20117000000000002,0.60313,0.52399,0.8862700000000001,0.70898
9648,77.184,0.21094000000000002,0.5777100000000001,0.53383,0.8902,0.69922
9649,77.192,0.21484,0.5532699999999999,0.5424399999999999,0.8862700000000001,0.69922
9650,77.2,0.21484,0.53177,0.55228,0.8902,0.69922
9651,77.208,0.21484,0.5112399999999999,0.56212,0.8902,0.69531
9652,77.21600000000001,0.23046999999999998,0.49267,0.5707300000000001,0.8960799999999999,0.68945
9653,77.22399999999999,0.22461,0.47507,0.57934,0.8960799999999999,0.68945
9654,77.232,0.23046999999999998,0.46237,0.58795,0.8902,0.67969
9655,77.24,0.23046999999999998,0.45064,0.5977899999999999,0.8902,0.67969
9656,77.248,0.24609,0.43988,0.60763,0.8960799999999999,0.67578
9657,77.256,0.25,0.43011000000000005,0.6187,0.8960799999999999,0.66992
9658,77.264,0.25586,0.42131,0.6297699999999999,0.8960799999999999,0.66992
9659,77.27199999999999,0.25586,0.41348999999999997,0.64207,0.90196,0.66992
9660,77.28,0.25586,0.40567,0.6531399999999999,0.90196,0.66406
9661,77.288,0.25586,0.39883,0.66667,0.9058799999999999,0.66406
9662,77.296,0.26561999999999997,0.39296,0.67897,0.91176,0.6601600000000001
9663,77.304,0.26953,0.3871,0.69004,0.91176,0.66406
9664,77.312,0.25586,0.38123,0.70234,0.91569,0.66992
9665,77.32,0.24023000000000003,0.37537,0.71218,0.9254899999999999,0.67969
9666,77.328,0.23046999999999998,0.37048000000000003,0.72325,0.93137,0.69531
9667,77.336,0.20508,0.36657,0.7330899999999999,0.9254899999999999,0.7148399999999999
9668,77.344,0.17969000000000002,0.36266,0.74416,0.9254899999999999,0.73047
9669,77.352,0.16016,0.35777,0.75646,0.9215700000000001,0.7441399999999999
9670,77.36,0.15625,0.35191,0.76753,0.91176,0.7441399999999999
9671,77.368,0.15625,0.34604,0.77737,0.8960799999999999,0.7441399999999999
9672,77.376,0.16016,0.34018000000000004,0.7884399999999999,0.88039,0.74023
9673,77.384,0.16992000000000002,0.33333,0.79828,0.86667,0.7207
9674,77.392,0.17969000000000002,0.32747,0.80689,0.8568600000000001,0.70508
9675,77.4,0.20117000000000002,0.3216,0.8167300000000001,0.8568600000000001,0.69922
9676,77.408,0.20508,0.31574,0.82657,0.85098,0.68945
9677,77.416,0.2207,0.30987,0.83641,0.8451,0.68555
9678,77.42399999999999,0.23046999999999998,0.30401,0.84625,0.8451,0.67969
9679,77.432,0.23438,0.3001,0.8548600000000001,0.8451,0.67578
9680,77.44,0.23046999999999998,0.29717,0.8647,0.8411799999999999,0.67578
9681,77.44800000000001,0.23046999999999998,0.29423,0.87331,0.8451,0.67578
9682,77.456,0.23046999999999998,0.29031999999999997,0.88069,0.8411799999999999,0.67969
9683,77.464,0.23046999999999998,0.28641,0.88807,0.8451,0.67578
9684,77.472,0.23046999999999998,0.2825,0.8942200000000001,0.85098,0.67969
9685,77.48,0.23046999999999998,0.27957,0.8991399999999999,0.85098,0.67578
9686,77.488,0.23046999999999998,0.27566,0.9052899999999999,0.8451,0.67969
9687,77.49600000000001,0.24023000000000003,0.27175,0.9089799999999999,0.85098,0.67578
9688,77.50399999999999,0.23046999999999998,0.26882,0.9139,0.85098,0.67578
9689,77.512,0.25,0.26588,0.9163600000000001,0.86667,0.66406
9690,77.52,0.27539,0.26295,0.92005,0.8764700000000001,0.64453
9691,77.528,0.30078,0.26002,0.92251,0.8960799999999999,0.6289100000000001
9692,77.536,0.30078,0.25806,0.9249700000000001,0.8960799999999999,0.6289100000000001
9693,77.544,0.33008000000000004,0.25709,0.9262,0.91176,0.60938
9694,77.55199999999999,0.36523,0.25611,0.92743,0.9411799999999999,0.5898399999999999
9695,77.56,0.38086,0.25513,0.92989,0.93137,0.58008
9696,77.568,0.35547,0.25611,0.9311200000000001,0.91176,0.5898399999999999
9697,77.57600000000001,0.33594,0.261,0.93358,0.88039,0.5996100000000001
9698,77.584,0.29102,0.27076999999999996,0.93604,0.8411799999999999,0.6191399999999999
9699,77.592,0.2793,0.28641,0.93973,0.85098,0.625
9700,77.6,0.29102,0.30791999999999997,0.94219,0.8451,0.61523
9701,77.608,0.24609,0.33626999999999996,0.9458799999999999,0.85098,0.6601600000000001
9702,77.616,0.20508,0.3695,0.94957,0.8411799999999999,0.68555
9703,77.624,0.17578,0.40469,0.9520299999999999,0.82549,0.69922
9704,77.632,0.16992000000000002,0.43695,0.9557200000000001,0.82549,0.70898
9705,77.64,0.16016,0.46628000000000003,0.9581799999999999,0.83137,0.7207
9706,77.648,0.16016,0.49756000000000006,0.9606399999999999,0.82549,0.7207
9707,77.656,0.16016,0.52688,0.9655600000000001,0.83137,0.7207
9708,77.664,0.16016,0.5532699999999999,0.96925,0.83137,0.7207
9709,77.672,0.15625,0.57576,0.9741700000000001,0.83137,0.7246100000000001
9710,77.68,0.16016,0.59531,0.97909,0.83137,0.7207
9711,77.688,0.16016,0.61095,0.9827799999999999,0.83137,0.7207
9712,77.696,0.16602,0.62268,0.9877,0.83137,0.7207
9713,77.704,0.17969000000000002,0.63343,0.99139,0.8451,0.7148399999999999
9714,77.712,0.24609,0.64027,0.99631,0.8902,0.68945
9715,77.72,0.36523,0.6461399999999999,1.0025,0.91176,0.5996100000000001
9716,77.72800000000001,0.5058600000000001,0.65005,1.0086,0.8451,0.46484
9717,77.736,0.61523,0.65103,1.0148,0.7549,0.31445
9718,77.744,0.38086,0.65005,1.0221,0.52941,0.28515999999999997
9719,77.752,0.12109,0.64907,1.0295,0.4902,0.6289100000000001
9720,77.76,0.17969000000000002,0.64712,1.0381,0.88039,0.75977
9721,77.768,0.20117000000000002,0.6432100000000001,1.0455,0.8960799999999999,0.74023
9722,77.77600000000001,0.17578,0.63832,1.0541,0.8764700000000001,0.7207
9723,77.78399999999999,0.18555,0.63148,1.0615,0.88039,0.7148399999999999
9724,77.792,0.17969000000000002,0.62268,1.0689,0.87059,0.7207
9725,77.8,0.17969000000000002,0.61193,1.075,0.88039,0.7207
9726,77.808,0.18945,0.59922,1.0812,0.8764700000000001,0.7148399999999999
9727,77.816,0.20117000000000002,0.58553,1.0898,0.88039,0.70508
9728,77.824,0.19530999999999998,0.57087,1.0972,0.8764700000000001,0.69922
9729,77.832,0.20117000000000002,0.55718,1.1058,0.88039,0.69922
9730,77.84,0.20508,0.54448,1.1144,0.8764700000000001,0.69922
9731,77.848,0.21094000000000002,0.52981,1.1218,0.8862700000000001,0.69531
9732,77.85600000000001,0.20508,0.51417,1.1292,0.8862700000000001,0.69922
9733,77.86399999999999,0.21484,0.49951,1.1292,0.8902,0.69531
9734,77.872,0.22461,0.48485,1.1292,0.8960799999999999,0.68945
9735,77.88,0.23046999999999998,0.47213999999999995,1.1292,0.8902,0.67578
9736,77.888,0.23438,0.46138999999999997,1.1292,0.8960799999999999,0.67578
9737,77.896,0.24023000000000003,0.45455,1.1292,0.8960799999999999,0.67578
9738,77.904,0.24023000000000003,0.45161,1.1292,0.90196,0.67578
9739,77.91199999999999,0.25,0.45161,1.1292,0.9058799999999999,0.67578
9740,77.92,0.25586,0.4565,1.1292,0.9058799999999999,0.67578
9741,77.928,0.25977,0.46334,1.1292,0.91176,0.6601600000000001
9742,77.936,0.25586,0.47213999999999995,1.1292,0.91569,0.66992
9743,77.944,0.25586,0.47996000000000005,1.1292,0.91176,0.67578
9744,77.952,0.24023000000000003,0.48876000000000003,1.1292,0.91569,0.67578
9745,77.96,0.23046999999999998,0.49756000000000006,1.1292,0.9215700000000001,0.69531
9746,77.968,0.20508,0.50342,1.1292,0.9215700000000001,0.70898
9747,77.976,0.18555,0.5073300000000001,1.1292,0.9215700000000001,0.7246100000000001
9748,77.984,0.16602,0.50831,1.1292,0.9254899999999999,0.74023
9749,77.992,0.14453,0.5073300000000001,1.1292,0.91176,0.75
9750,78.0,0.13477,0.50342,1.1292,0.8960799999999999,0.76562
9751,78.008,0.13086,0.49853000000000003,1.1292,0.8862700000000001,0.7539100000000001
9752,78.016,0.14062,0.49267,1.1292,0.87059,0.7441399999999999
9753,78.024,0.16016,0.48583000000000004,1.1292,0.86667,0.73438
9754,78.032,0.17578,0.47996000000000005,1.1292,0.85098,0.7148399999999999
9755,78.04,0.18555,0.47312,1.1292,0.8451,0.70508
9756,78.048,0.20117000000000002,0.46628000000000003,1.1292,0.8451,0.69922
9757,78.056,0.20508,0.45846000000000003,1.1292,0.8451,0.68945
9758,78.064,0.21484,0.45064,1.1292,0.8411799999999999,0.68945
9759,78.072,0.21484,0.44282,1.1292,0.8411799999999999,0.68945
9760,78.08,0.22461,0.435,1.1292,0.83529,0.68555
9761,78.08800000000001,0.21484,0.42717,1.1292,0.83529,0.68555
9762,78.096,0.2207,0.41838000000000003,1.1292,0.83529,0.68555
9763,78.104,0.2207,0.4086,1.1292,0.83529,0.67969
9764,78.112,0.23046999999999998,0.3998,1.1292,0.8411799999999999,0.67969
9765,78.12,0.22461,0.39003000000000004,1.1292,0.8451,0.68555
9766,78.128,0.23046999999999998,0.38123,1.1292,0.8451,0.67969
9767,78.13600000000001,0.23046999999999998,0.37439,1.1292,0.8411799999999999,0.67969
9768,78.14399999999999,0.23046999999999998,0.36851999999999996,1.1292,0.8451,0.67578
9769,78.152,0.23438,0.36266,1.1292,0.8451,0.67578
9770,78.16,0.25977,0.35679,1.1292,0.85098,0.6601600000000001
9771,78.168,0.30078,0.35093,1.1292,0.8764700000000001,0.63477
9772,78.176,0.30078,0.34506,1.1292,0.8862700000000001,0.63477
9773,78.184,0.30469,0.34115,1.1292,0.8902,0.625
9774,78.192,0.34961,0.33724,1.1292,0.91569,0.60547
9775,78.2,0.38086,0.33529000000000003,1.1292,0.93137,0.58398
9776,78.208,0.375,0.33626999999999996,1.1292,0.91176,0.58398
9777,78.21600000000001,0.35547,0.34018000000000004,1.1292,0.8902,0.5957
9778,78.22399999999999,0.33008000000000004,0.34995,1.1292,0.8607799999999999,0.60547
9779,78.232,0.29491999999999996,0.36168,1.1292,0.8411799999999999,0.625
9780,78.24,0.30078,0.37732,1.1292,0.8568600000000001,0.6191399999999999
9781,78.248,0.29102,0.3998,1.1292,0.85098,0.6289100000000001
9782,78.256,0.23438,0.4262,1.1292,0.8451,0.67578
9783,78.264,0.20117000000000002,0.4565,1.1292,0.8411799999999999,0.69531
9784,78.27199999999999,0.17969000000000002,0.48876000000000003,1.1292,0.83137,0.7148399999999999
9785,78.28,0.17969000000000002,0.52004,1.1292,0.83137,0.7207
9786,78.288,0.16992000000000002,0.5483899999999999,1.1292,0.83529,0.7246100000000001
9787,78.296,0.16602,0.5738,1.1292,0.83137,0.7246100000000001
9788,78.304,0.16016,0.59531,1.1292,0.83137,0.73438
9789,78.312,0.16016,0.6129,1.1292,0.83137,0.73047
9790,78.32,0.16016,0.62561,1.1292,0.83529,0.73438
9791,78.328,0.16602,0.63539,1.1292,0.8411799999999999,0.73047
9792,78.336,0.16992000000000002,0.64125,1.1292,0.8411799999999999,0.73047
9793,78.344,0.16602,0.64418,1.1292,0.8411799999999999,0.7246100000000001
9794,78.352,0.18555,0.6461399999999999,1.1292,0.8568600000000001,0.7207
9795,78.36,0.2793,0.64712,1.1292,0.91176,0.67969
9796,78.368,0.41991999999999996,0.6461399999999999,1.1292,0.91569,0.57031
9797,78.376,0.51953,0.6432100000000001,1.1292,0.82157,0.44531000000000004
9798,78.384,0.55469,0.63832,1.1292,0.65098,0.32031
9799,78.392,0.20508,0.63245,1.1292,0.4451,0.41016
9800,78.4,0.064453,0.62561,1.1292,0.6803899999999999,0.7207
9801,78.408,0.14453,0.6168100000000001,1.1292,0.8607799999999999,0.7851600000000001
9802,78.416,0.16016,0.60802,1.1292,0.87059,0.75
9803,78.42399999999999,0.18555,0.59726,1.1292,0.88039,0.7207
9804,78.432,0.20117000000000002,0.5865100000000001,1.1292,0.8862700000000001,0.70898
9805,78.44,0.20508,0.5747800000000001,1.1205,0.8902,0.7148399999999999
